"x","y"
-0.0535961709427343,1
0.943942537057257,1
-0.155206261346828,0
-2.29562971378751,0
0.214892521428411,0
-1.1042508566361,0
0.968611600410069,1
-1.44917943402671,0
-0.745067131763513,1
-1.8686306434114,0
-1.12264314887212,0
0.833274904750433,1
1.46143632717458,1
1.7701196881228,1
1.23539034972108,1
-1.2674149911744,0
-0.427299341190296,1
-1.68437959675532,0
1.08029230459542,0
1.51222284272502,0
-0.736723936722688,0
-0.339170965101595,1
-0.0308839090657776,0
0.193320339348428,1
-0.346939567426819,0
-2.05002570742504,0
0.89021049220452,0
1.58055901706368,1
0.743678350818637,1
-1.92195297477916,0
1.14232246010479,1
-1.49120395176913,0
1.46182123539667,1
-2.34287533339102,0
0.492094811686868,0
0.348259310132718,1
-0.667121278008959,1
-0.237474114732603,0
0.0492166934827639,1
0.267996257192163,0
1.3046463873972,1
-0.806834578890615,0
-1.87956831587516,0
-0.162344453352958,0
-0.954240797057793,0
-0.118802241297369,0
-0.395775189151967,1
1.33658543990389,1
0.0092187042614425,1
-1.25654903953019,0
0.540712621761268,1
0.0771519512608284,1
-0.0606576666946493,0
-0.070782527945978,0
1.43297487425569,1
-0.891731731635498,1
-0.613223213968175,1
-0.662194436573228,1
1.43383757828467,1
-0.496055747444097,0
-1.21717931543053,0
-1.87749187322346,1
-0.631628926223429,1
-2.15778287768091,0
-0.0519124408336695,0
-0.844866519690728,1
-0.84368104703412,0
-1.43079287086734,0
0.673100403282347,1
-1.33166470115463,0
-1.5232325535881,0
0.861409525740293,1
-1.3104449300225,0
-0.387766145720337,0
-0.352036867459174,0
-1.8066257517544,0
-0.728022778605637,0
1.56405738706427,0
0.171819570197887,0
1.40667397147422,1
0.0198678805047418,1
0.839761954145869,1
0.236808718498655,1
0.135206271891603,0
-1.8160203672604,0
1.32672092648151,1
0.124497714407586,0
-0.165874732219328,0
0.265263769376845,0
0.496443240121704,1
-0.707057905890596,0
-0.189996743033931,0
0.293298838980397,0
0.0574217705930425,0
1.30341059006408,0
0.135496734555908,0
0.0388426081284161,0
-0.377328213934221,0
0.0871549522769519,1
0.429093613456702,0
0.760821160089149,1
0.341367938522655,1
-0.520735440384939,0
-1.99380790216775,0
-0.296432345733066,0
0.684899621875515,0
-1.20455505587658,0
-2.66700467139248,0
1.0933313377231,1
-0.593057638711837,0
-0.643261461052118,1
1.00882387774027,1
