x,y
77.39560485559633,64.10495116796402
43.88784397520523,59.49710785132407
85.85979199113825,62.17568402647802
69.73680290593639,61.081031123912695
9.417734788764953,52.30711781719804
97.5622351636756,58.67292629538716
76.1139701990353,62.108120858706435
78.60643052769538,59.52091293932628
12.811363267554587,54.84631739534674
45.038593789556714,61.62520228467744
37.07980242325812,59.10718004595618
92.67649888486018,60.052585307235695
64.38651200806646,61.93263890390756
82.276161327083,60.5267688415917
44.34141988273311,61.24119718131655
22.723872178477688,52.12160075154547
55.45847870158348,59.81504315444977
6.381725610417533,47.851440849343945
82.7631171992582,58.13934636224675
63.166439912206485,63.69765817092498
75.80877400853738,63.039061733149595
35.45259681298683,56.68304533575806
97.06980243949033,57.270840728481936
89.31211213221977,54.91126921694623
77.83834970737618,60.146896526012
19.463870785196757,59.92230672816816
46.67210037270342,60.514828748338914
4.380376578722878,50.15659300357503
15.428949206754783,55.08274023377781
68.30489532424546,58.03843444077249
74.47621559078172,60.65480457439005
96.750973243421,60.50274527195944
32.58253581381519,57.47931616038536
37.045970603486886,59.950595548517406
46.95558112758079,60.3663115926887
18.94713590842857,56.30280489047964
12.992150533547164,52.18330864462993
47.57049262259338,61.54087506688669
22.69093490508841,59.03539731304059
66.98139946825104,59.181105051721644
43.715191887233075,57.517130251265584
83.26781960578374,63.7848549905729
70.0265102002249,60.81784082503295
31.236664138204105,60.22718365262842
83.2259801395201,60.22959507770407
80.47643574968019,64.10010845550067
38.74783790301745,58.8845331201991
28.83281039302441,57.50363885423252
68.24955039749754,64.28829890366795
13.97524836093098,53.07841841989154
19.990820247510833,53.31573609406676
0.7362269751005512,49.32265561615573
78.69243775021384,62.12739970820786
66.48508565920321,57.97347432317675
70.51653786263351,62.484738939827835
78.07290310219679,60.153571897813535
45.891577553834,61.851024806858206
56.87411959528937,55.80438430930732
13.979699812765745,52.2299143799113
11.453007353597345,49.800623148727894
66.84029617904716,59.46437953438075
47.10962061431325,60.18958527766281
56.52361064811888,60.208792822135884
76.49988574160255,60.73874554762825
63.47183200005908,60.665832942370166
55.35794006579958,60.88515544432244
55.92071607454135,58.50488976589725
30.39500980626122,58.68448898143104
3.0817834567939406,52.23087219926001
43.671738923236234,60.05715599112446
21.45846728195292,56.62967543390712
40.852864372463614,59.51078225848659
85.34030732681661,65.10630269423609
23.393948586534073,55.7494425729164
5.830274168906602,51.06693162023359
28.138389202199654,55.35092370615621
29.35937577666836,55.019341499853596
66.1916514726895,58.6058824172407
55.70321523412783,58.72767356893737
78.38982091064135,61.085657465083415
66.43135403273875,61.771746869570904
40.63868614400705,58.990884337284214
81.40203846660347,59.63695725208483
16.697291990770392,56.25195760562095
2.2712073133860478,52.149870773296946
9.004786077564175,52.21996686381983
72.23593505964503,59.92888760068157
46.18772302513874,60.686561232707355
16.127177903360177,54.693928811727005
50.10447751033635,57.1141714011032
15.231210271316842,53.969423036768106
69.6320375077736,61.71644158151287
44.61562755740307,57.60419024956361
38.10212260964825,58.90678007384802
30.151208914787652,54.31752690587438
63.028259311888846,63.63572704981758
36.18126105533904,60.732110983611385
8.7649919316101,51.97081274375472
11.800590212051532,53.988577880588075
96.18976645495145,55.532143663569485
90.8580690707607,58.4343479701633
69.97071338107496,60.61185471190514
26.586996145951957,54.41809607280214
96.91763773477238,61.71802727751588
77.87509039657947,65.22806077191899
71.68901891589957,58.87484536966286
44.93615021437887,57.767403063964835
27.224156184515902,57.155834232056804
9.63909621534993,55.928136809906675
90.26023965438416,58.33950154630172
45.57762898336111,60.01672041213238
20.236336479523032,58.894480017258175
30.59566241506525,54.00299131092777
57.9219568941896,58.1045424736605
17.67727829392317,53.83099793949366
85.66142840923754,59.981491062838586
75.85195298352102,62.873750927735024
71.94629559509367,61.714669218456585
43.20930397751037,55.67877917352707
62.73088407024432,61.979758394406055
58.40979689127356,59.5444525469111
64.984660155482,63.598280369480094
8.44443211398891,51.1355376938673
41.58074021706096,57.7430755849164
4.161417386189248,52.29605364814168
49.39908192445189,61.46503895205202
32.98612123327853,58.61586670982287
14.45241888660469,50.54678620786402
10.340296772255165,53.96431443685643
58.7644572177712,58.65419819778405
17.05929685368861,55.006302060998564
92.51201183767972,57.78919001199581
58.106113970039495,61.57183752469953
34.686980453483706,56.38652310146965
59.091549148141674,58.17857308246697
2.28038710296975,52.101356073176945
95.85592132414453,60.86335013479569
48.23034369429002,58.588817399762526
78.27352272502863,64.13092579597958
8.272999992243857,51.463710096790344
48.66583308381603,59.927238653602984
49.07069943545209,60.44316963982387
93.78264549749828,59.30509258797339
57.17280523760754,61.55665484060731
47.348940105695384,58.653933079113706
26.69756630918936,55.76047315465726
33.15689973425522,60.47359519990833
52.06724024715378,58.1170049552116
43.89114603050467,54.48891774755025
2.1612079880330426,53.86089474649863
82.62919241943578,66.23224675126845
89.61607718397667,60.01220204460542
14.024908899861078,49.940400449419144
55.40361435390494,59.86099538682715
10.857574113544356,52.44905250311975
67.22400930398116,60.74922025534634
28.123378383900832,54.628388607878435
65.94226346919018,62.24503710282981
72.69946142868827,62.28842979513598
76.8647491917657,58.254234181265005
10.774094595589656,54.39845961335724
91.60118451376078,64.80417130937192
23.02139908948808,56.190370759645575
3.741255617617978,50.41973237395567
55.48524693914834,60.20434239713292
37.092228386243875,59.60651523649573
82.97897431324131,57.661328726802836
80.82514720643019,61.51091672600145
31.713889282271534,56.72169733893949
95.28993950697449,64.12228673551873
29.091783814011862,56.686525905631235
51.50571292317145,63.48181217174216
25.596509056760276,54.16110876967844
93.60435700489633,61.73227413447431
16.460781758201815,55.035120382860704
4.491061939232899,49.568884811356256
43.509706000303794,59.62151499689928
99.2375564055837,62.50011939263549
89.1677266254914,60.20096763595748
74.86080194569492,57.86603594946383
89.07924908785249,60.818423837289515
89.34466396978632,59.03361504160279
51.885836038644904,59.496788971407426
31.5929051830793,57.318472699739466
77.2012432110988,57.82900462462014
66.16612631677611,57.86260867285633
37.36577288737101,59.38146357032117
9.446666806151526,51.61008362201321
74.6789611349026,56.12030518445306
26.246051592286467,58.06579310253228
93.68131505337793,61.09675644630134
24.097057500568475,54.64003124172617
12.275793241148602,50.74768735082924
83.11126721249062,62.79003048104382
15.328431662449404,54.82730910939492
17.926830815773908,59.50051128390556
59.93827915208435,61.6366663276488
87.45620408374644,61.71509224217215
19.643466571457324,54.787452553332145
31.03236729000948,59.01724628216033
77.74048382411776,62.485149899315815
97.18264260609673,62.76931075115075
50.07411862023423,58.964755037609116
14.389750255125078,53.03198030583986
1.3936287708201545,49.45599788712037
22.965602999885526,57.416446500026936
13.182221778652103,56.603873472145956
67.76586736128574,60.227653663632374
12.183250462853113,52.50856449958853
50.6329931620633,60.69065240325949
69.42624356428865,60.69634347836493
58.11166092209024,62.58367531265887
19.97756516600576,50.69150874863963
80.41245261822627,59.538000619477124
71.54071296158017,59.66123399844875
73.89840039155418,56.60686093183305
13.105775155731326,51.660932973116616
12.375380365034461,51.57600179945993
92.75625510065076,60.21722150056356
39.75781938249406,60.991909193966706
30.094869178093976,56.72693714935361
48.85840453515333,57.821606532562306
66.28642127635824,60.984238009226736
95.56232570469699,62.50272876611061
28.6446226882055,55.00044035633253
92.48084293120272,58.817690492986344
2.4859491386256316,51.85052277389647
55.51980423268247,60.04797171427237
63.39751116810851,62.275733887230615
10.58974037507533,52.925343326509
14.033959706391263,55.21961115801529
41.91143193163038,56.990137098288464
96.62319121431817,60.290705901841534
59.604255323437286,60.35456206298188
93.30232216002112,58.14826815889334
80.43609156129708,58.06394192133702
46.73816015552915,61.02403488776028
78.47634492521874,60.523925287485845
1.7836783976987736,48.48417993876213
10.914399676573494,52.843713788525406
82.94286148827364,63.379859617454805
79.68170883251618,56.64468751407123
23.26407419664337,52.90351058273251
53.07695905990535,58.44298766808733
60.60158207000109,63.75772885566683
86.77389537760112,61.5379247411132
60.31071573387257,62.35308433642026
41.25715692736803,56.692519244499
37.41840434071827,56.18617558486346
42.58820863735099,60.04457899477364
65.19310255799742,61.174198186994985
86.7490631752325,62.07139666673704
45.38968820762997,59.121116889260364
24.783956295135813,56.76298536217159
23.666236299758115,56.29592757854567
74.60142802434464,62.80521705893029
81.65687634239104,62.77538855861317
10.527807985412496,49.69692892488478
6.655885695517815,47.413626969190034
59.443366375645176,62.7694730958582
14.617324419269828,56.333315165948456
82.46641904563413,59.09725913424331
31.033467392407445,53.66421720783974
14.387193297114266,54.10024496921162
92.09704724874503,62.52705840344942
16.553172273527817,58.0131257022928
28.472008233793556,57.952887108610554
15.361339519205863,53.39302695894174
11.549006366535497,51.41168157068237
2.1148016336440034,50.648398301535174
5.539540916426011,51.00195984002778
17.464147093585268,52.599115449205186
5.338193262717539,55.64197666592159
59.11438161109712,64.31563106094858
68.07145267995064,63.426087831178535
39.36304568320283,56.86831417842676
31.79910969520494,59.227404802340686
50.45262370222301,61.32410545278647
87.50049422346086,61.82256653674655
85.1131626822206,63.544778415213436
4.347506201279194,52.53719252576599
18.14984095965241,56.26614730678305
23.6744871104396,57.25519601999156
24.938757583221182,56.91932683138122
57.12326517427727,57.04362244451321
41.62624257031923,59.18962678487077
4.925411992759399,50.316720313532734
37.36141384595716,55.85699174936935
52.37529487176372,63.58987867432238
10.167190290371597,56.30140425208163
83.34585537885597,63.82913459658166
5.196186646510426,52.015282116334134
92.48418690180621,63.33985665867074
9.91131415798755,52.801032311923265
